1.4891761849496565	-2.82371101206692
2.828100376833417	-3.977708984023879
-2.5615734946727553	0.6747418952269992
4.530003694231095	-2.1932273667868696
4.057942853145905	-5.0081606710773885
8.256820782499377	-10.701458702838295
7.351518433070808	-14.00304427360707
5.810586518931163	-14.518263476564842
8.51639222639005	-20.634926264922864
8.508219655219632	-25.2956155395379
8.240203845173168	-25.885712460699526
9.592574736049468	-29.469800378397526
7.20789506123559	-36.93984089510429
13.203194532959456	-37.19616987048512
15.338561735064259	-39.535911689335485
12.330233799094101	-40.28727248441813
16.260082397946174	-44.1225483823927
12.043769807890122	-52.91667949740195
20.32873196930338	-56.867225320350755
23.660255102124253	-56.423586557687294
17.183970304178903	-53.318143909833836
24.106613595663845	-59.46607110374373
25.481431050295072	-64.53407162383377
21.113518406923333	-63.44319842796583
28.60239776158968	-74.30524781945843
29.538206519608973	-73.24178028210947
26.212081867757043	-78.7916690671935
31.044417009234525	-75.34616347960691
31.961638283275178	-86.94709953577068
30.701640830757686	-89.24446839420197
27.12814401797343	-83.19004181454861
35.78274574534061	-91.307642904065
28.538741445946222	-94.48200980710571
28.264476500667733	-94.92484739034444
35.93145038513423	-101.74057282688418
31.370586331771143	-107.92706822359621
38.83617528960312	-110.87087392016424
37.80051855394751	-105.36443115009054
36.98697528568003	-110.18957588211842
40.42099977551828	-112.83211393876067
42.04907199655456	-122.47560659770159
43.33243946555318	-119.74051284845274
39.185880158831026	-122.73623458020334
41.33822456357939	-124.33081036792595
42.398461440899	-125.61458697920969
41.67358861797422	-128.25486118110985
43.01732280566169	-140.9791411700363
42.80750158891845	-142.08034573483715
47.80453570353438	-140.02426524066777
53.9078760256818	-145.61174987932338
51.35259708023915	-143.59591685493305
52.53403022710175	-150.95552868360642
55.264583510490816	-153.51054471084822
52.11921756673698	-154.1811321626699
49.24534953258215	-159.96123866920192
50.18477528089376	-166.3049031043148
56.6015806989065	-163.9855593495351
53.2113734325672	-170.03526277636203
58.17915161262735	-171.64514842386362
62.63796823371304	-174.19368564964947
56.063917973848405	-174.2242272540114
64.34933469965696	-185.80048046423337
59.64204665079035	-185.70309478712198
67.41936007025146	-184.07444890883963
66.02474132011602	-186.7995287254498
64.14137548483926	-190.29216714131883
68.20680078887433	-192.75066210387627
68.24590934795347	-203.76906901174615
68.12291501372268	-197.84125240781952
69.50733888341412	-209.53861015140802
68.58261711372083	-210.33226556685386
71.97944244781544	-213.26339313665218
68.34721497556299	-215.29317459178506
77.79217239117402	-215.97671381583302
73.28204684860405	-220.68500728490775
72.96300557696544	-227.52749140464633
79.99167166185762	-230.71327998931014
80.34496982259677	-224.71147155405728
80.65318338329025	-228.77631443581384
80.18487065266103	-236.70484810113
80.5812993421247	-234.96861111700352
82.27825158816924	-245.46000831651514
83.04192979714685	-239.41269739709452
82.68504218568411	-242.52054203924138
79.86476675305433	-248.49197274287366
89.16678401564354	-251.32580775760414
84.53820683130544	-260.4428624188177
85.26343236183732	-260.2280521206267
86.80629867143067	-258.83237513443703
90.68647578529482	-266.5511157528855
92.46223201455247	-264.6740711651444
91.65210784613757	-267.732866838731
89.82943206880172	-275.50025581070645
92.11273630592083	-274.24851796406716
92.55622988502549	-277.9006222513593
97.8222022858634	-279.49548841866743
93.59018738548691	-290.7055812684558
101.78789475534886	-289.5662069705441
98.7042251644065	-293.3536842249705
101.10235418375323	-292.3915874392554
100.16993262233065	-295.68482731079825
